"logger","datetime","temperature","conductivity"
"21035975","07/16/21 05:00:00 PM",33.326,0
"21035975","07/16/21 05:15:00 PM",34.479,0
"21035975","07/16/21 05:30:00 PM",32.497,0
"21035975","07/16/21 05:45:00 PM",32.704,0
"21035975","07/16/21 06:00:00 PM",32.394,0
"21035975","07/16/21 06:15:00 PM",32.188,0
"21035975","07/16/21 06:30:00 PM",33.848,0
"21035975","07/16/21 06:45:00 PM",33.535,0
"21035975","07/16/21 07:00:00 PM",32.911,0
"21035975","07/16/21 07:15:00 PM",30.255,0
"21035975","07/16/21 07:30:00 PM",29.252,0
"21035975","07/16/21 07:45:00 PM",28.456,0
"21035975","07/16/21 08:00:00 PM",26.977,0
"21035975","07/16/21 08:15:00 PM",26,0
"21035975","07/16/21 08:30:00 PM",25.222,0
"21035975","07/16/21 08:45:00 PM",24.545,0
"21035975","07/16/21 09:00:00 PM",23.966,0
"21035975","07/16/21 09:15:00 PM",23.581,0
"21035975","07/16/21 09:30:00 PM",23.292,0
"21035975","07/16/21 09:45:00 PM",23.004,0
"21035975","07/16/21 10:00:00 PM",22.812,0
"21035975","07/16/21 10:15:00 PM",22.717,0
"21035975","07/16/21 10:30:00 PM",22.525,0
"21035975","07/16/21 10:45:00 PM",22.429,0
"21035975","07/16/21 11:00:00 PM",22.429,0
"21035975","07/16/21 11:15:00 PM",22.333,0
"21035975","07/16/21 11:30:00 PM",22.238,0
"21035975","07/16/21 11:45:00 PM",22.238,0
"21035975","07/17/21 12:00:00 AM",22.046,0
"21035975","07/17/21 12:15:00 AM",22.046,0
"21035975","07/17/21 12:30:00 AM",21.951,0
"21035975","07/17/21 12:45:00 AM",22.142,0
"21035975","07/17/21 01:00:00 AM",22.525,0
"21035975","07/17/21 01:15:00 AM",22.621,0
"21035975","07/17/21 01:30:00 AM",22.621,0
"21035975","07/17/21 01:45:00 AM",22.621,0
"21035975","07/17/21 02:00:00 AM",22.621,0
"21035975","07/17/21 02:15:00 AM",22.621,0
"21035975","07/17/21 02:30:00 AM",21.855,68889.3
"21035975","07/17/21 02:45:00 AM",21.473,19977.9
"21035975","07/17/21 03:00:00 AM",21.282,17222.3
"21035975","07/17/21 03:15:00 AM",21.855,23422.4
"21035975","07/17/21 03:30:00 AM",21.664,26178
"21035975","07/17/21 03:45:00 AM",21.569,28933.5
"21035975","07/17/21 04:00:00 AM",21.569,31689.1
"21035975","07/17/21 04:15:00 AM",21.569,34444.7
"21035975","07/17/21 04:30:00 AM",21.473,35822.5
