"Plot Title: 21044168"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21044168, SEN S/N: 21044168)","Intensity, Lux (LGR S/N: 21044168, SEN S/N: 21044168)","Coupler Attached (LGR S/N: 21044168)","Host Connected (LGR S/N: 21044168)","Stopped (LGR S/N: 21044168)","End Of File (LGR S/N: 21044168)"
1,09/27/21 02:00:00 PM,30.963,0.0,,,,
2,09/27/21 02:15:00 PM,30.356,0.0,,,,
3,09/27/21 02:30:00 PM,30.154,0.0,,,,
4,09/27/21 02:45:00 PM,30.054,0.0,,,,
5,09/27/21 03:00:00 PM,29.853,0.0,,,,
6,09/27/21 03:15:00 PM,29.853,0.0,,,,
7,09/27/21 03:30:00 PM,29.853,0.0,,,,
8,09/27/21 03:45:00 PM,29.853,0.0,,,,
9,09/27/21 04:00:00 PM,29.953,0.0,,,,
10,09/27/21 04:15:00 PM,29.652,0.0,,,,
11,09/27/21 04:30:00 PM,29.352,0.0,,,,
12,09/27/21 04:45:00 PM,29.252,0.0,,,,
13,09/27/21 05:00:00 PM,29.053,0.0,,,,
14,09/27/21 05:15:00 PM,28.655,0.0,,,,
15,09/27/21 05:30:00 PM,28.555,0.0,,,,
16,09/27/21 05:45:00 PM,28.357,0.0,,,,
17,09/27/21 06:00:00 PM,27.862,0.0,,,,
18,09/27/21 06:15:00 PM,27.272,0.0,,,,
19,09/27/21 06:30:00 PM,26.683,0.0,,,,
20,09/27/21 06:45:00 PM,26.000,0.0,,,,
21,09/27/21 07:00:00 PM,25.319,0.0,,,,
22,09/27/21 07:15:00 PM,24.351,0.0,,,,
23,09/27/21 07:30:00 PM,23.388,0.0,,,,
24,09/27/21 07:45:00 PM,22.621,0.0,,,,
25,09/27/21 08:00:00 PM,21.951,0.0,,,,
26,09/27/21 08:15:00 PM,21.378,0.0,,,,
27,09/27/21 08:30:00 PM,20.996,0.0,,,,
28,09/27/21 08:45:00 PM,20.710,0.0,,,,
29,09/27/21 09:00:00 PM,20.519,0.0,,,,
