"Plot Title: 20821657"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20821657, SEN S/N: 20821657, LBL: TEMP)","Intensity, Lux (LGR S/N: 20821657, SEN S/N: 20821657, LBL: LIGHT)","Bad Battery (LGR S/N: 20821657)","Coupler Attached (LGR S/N: 20821657)","Stopped (LGR S/N: 20821657)","End Of File (LGR S/N: 20821657)"
1,09/27/21 10:30:00 AM,30.054,0.0,,,,
2,09/27/21 10:45:00 AM,30.356,0.0,,,,
3,09/27/21 11:00:00 AM,33.014,0.0,,,,
4,09/27/21 11:15:00 AM,35.864,0.0,,,,
5,09/27/21 11:30:00 AM,36.946,0.0,,,,
6,09/27/21 11:45:00 AM,33.743,0.0,,,,
7,09/27/21 12:00:00 PM,32.086,0.0,,,,
8,09/27/21 12:15:00 PM,31.778,0.0,,,,
9,09/27/21 12:30:00 PM,31.472,0.0,,,,
10,09/27/21 12:45:00 PM,31.268,0.0,,,,
11,09/27/21 01:00:00 PM,31.370,0.0,,,,
12,09/27/21 01:15:00 PM,31.676,0.0,,,,
13,09/27/21 01:30:00 PM,31.983,0.0,,,,
14,09/27/21 01:45:00 PM,32.497,0.0,,,,
15,09/27/21 02:00:00 PM,32.394,0.0,,,,
16,09/27/21 02:15:00 PM,31.983,0.0,,,,
17,09/27/21 02:30:00 PM,32.086,0.0,,,,
18,09/27/21 02:45:00 PM,31.676,0.0,,,,
19,09/27/21 03:00:00 PM,31.880,0.0,,,,
20,09/27/21 03:15:00 PM,31.880,0.0,,,,
21,09/27/21 03:30:00 PM,31.778,0.0,,,,
22,09/27/21 03:45:00 PM,32.188,0.0,,,,
23,09/27/21 04:00:00 PM,33.848,0.0,,,,
24,09/27/21 04:15:00 PM,36.295,0.0,,,,
25,09/27/21 04:30:00 PM,36.837,0.0,,,,
26,09/27/21 04:45:00 PM,36.079,0.0,,,,
27,09/27/21 05:00:00 PM,35.115,0.0,,,,
28,09/27/21 05:15:00 PM,33.953,0.0,,,,
29,09/27/21 05:30:00 PM,32.807,0.0,,,,
30,09/27/21 05:45:00 PM,31.983,0.0,,,,
31,09/27/21 06:00:00 PM,31.166,0.0,,,,
32,09/27/21 06:15:00 PM,30.356,0.0,,,,
33,09/27/21 06:30:00 PM,29.452,0.0,,,,
34,09/27/21 06:45:00 PM,28.357,0.0,,,,
35,09/27/21 07:00:00 PM,26.781,0.0,,,,
36,09/27/21 07:15:00 PM,25.222,0.0,,,,
37,09/27/21 07:30:00 PM,23.966,0.0,,,,
38,09/27/21 07:45:00 PM,23.004,0.0,,,,
39,09/27/21 08:00:00 PM,22.142,0.0,,,,
40,09/27/21 08:15:00 PM,21.569,0.0,,,,
41,09/27/21 08:30:00 PM,21.091,0.0,,,,
42,09/27/21 08:45:00 PM,20.805,0.0,,,,
43,09/27/21 09:00:00 PM,20.519,0.0,,,,
44,09/27/21 09:15:00 PM,20.424,0.0,,,,
45,09/27/21 09:30:00 PM,20.710,0.0,,,,
46,09/27/21 09:45:00 PM,21.282,0.0,,,,
47,09/27/21 10:00:00 PM,21.760,0.0,,,,
48,09/27/21 10:15:00 PM,21.951,0.0,,,,
49,09/27/21 10:30:00 PM,21.951,0.0,,,,
50,09/27/21 10:45:00 PM,21.951,0.0,,,,
51,09/27/21 11:00:00 PM,21.951,0.0,,,,
52,09/27/21 11:15:00 PM,21.951,0.0,,,,
53,09/27/21 11:30:00 PM,21.855,0.0,,,,
54,09/27/21 11:45:00 PM,21.760,0.0,,,,
55,09/28/21 12:00:00 AM,21.664,0.0,,,,
56,09/28/21 12:15:00 AM,21.664,0.0,,,,
57,09/28/21 12:30:00 AM,21.664,0.0,,,,
58,09/28/21 12:45:00 AM,22.046,0.0,,,,
59,09/28/21 01:00:00 AM,22.238,0.0,,,,
60,09/28/21 01:15:00 AM,22.525,0.0,,,,
61,09/28/21 01:30:00 AM,22.525,0.0,,,,
62,09/28/21 01:45:00 AM,22.429,0.0,,,,
63,09/28/21 02:00:00 AM,22.333,0.0,,,,
64,09/28/21 02:15:00 AM,22.142,0.0,,,,
65,09/28/21 02:30:00 AM,21.951,0.0,,,,
66,09/28/21 02:45:00 AM,21.855,0.0,,,,
67,09/28/21 03:00:00 AM,21.664,0.0,,,,
68,09/28/21 03:15:00 AM,21.569,0.0,,,,
69,09/28/21 03:30:00 AM,21.378,0.0,,,,
70,09/28/21 03:45:00 AM,21.282,0.0,,,,
71,09/28/21 04:00:00 AM,21.091,0.0,,,,
72,09/28/21 04:15:00 AM,20.710,0.0,,,,
73,09/28/21 04:30:00 AM,20.519,0.0,,,,
74,09/28/21 04:45:00 AM,20.329,0.0,,,,
75,09/28/21 05:00:00 AM,20.138,0.0,,,,
76,09/28/21 05:15:00 AM,20.043,0.0,,,,
77,09/28/21 05:30:00 AM,19.948,0.0,,,,
78,09/28/21 05:45:00 AM,19.948,0.0,,,,
79,09/28/21 06:00:00 AM,19.948,0.0,,,,
80,09/28/21 06:15:00 AM,19.853,0.0,,,,
81,09/28/21 06:30:00 AM,19.853,0.0,,,,
82,09/28/21 06:45:00 AM,19.853,0.0,,,,
83,09/28/21 07:00:00 AM,19.758,0.0,,,,
84,09/28/21 07:15:00 AM,19.662,0.0,,,,
85,09/28/21 07:30:00 AM,19.662,0.0,,,,
86,09/28/21 07:45:00 AM,19.662,0.0,,,,
87,09/28/21 08:00:00 AM,19.853,0.0,,,,
88,09/28/21 08:15:00 AM,20.329,0.0,,,,
89,09/28/21 08:30:00 AM,20.805,0.0,,,,
90,09/28/21 08:45:00 AM,21.282,0.0,,,,
91,09/28/21 09:00:00 AM,21.855,0.0,,,,
92,09/28/21 09:15:00 AM,22.621,0.0,,,,
93,09/28/21 09:30:00 AM,23.677,0.0,,,,
94,09/28/21 09:45:00 AM,24.738,0.0,,,,
95,09/28/21 10:00:00 AM,29.152,0.0,,,,
96,09/28/21 10:15:00 AM,32.291,0.0,,,,
97,09/28/21 10:30:00 AM,31.166,0.0,,,,
98,09/28/21 10:45:00 AM,31.983,0.0,,,,
99,09/28/21 11:00:00 AM,34.374,0.0,,,,
100,09/28/21 11:15:00 AM,37.165,0.0,,,,
101,09/28/21 11:30:00 AM,38.157,0.0,,,,
102,09/28/21 11:45:00 AM,34.585,0.0,,,,
103,09/28/21 12:00:00 PM,33.430,0.0,,,,
104,09/28/21 12:15:00 PM,33.014,0.0,,,,
105,09/28/21 12:30:00 PM,32.807,0.0,,,,
106,09/28/21 12:45:00 PM,32.600,0.0,,,,
107,09/28/21 01:00:00 PM,32.497,0.0,,,,
108,09/28/21 01:15:00 PM,32.497,0.0,,,,
109,09/28/21 01:30:00 PM,32.807,0.0,,,,
110,09/28/21 01:45:00 PM,33.743,0.0,,,,
111,09/28/21 02:00:00 PM,33.222,0.0,,,,
112,09/28/21 02:15:00 PM,31.880,0.0,,,,
113,09/28/21 02:30:00 PM,32.394,0.0,,,,
114,09/28/21 02:45:00 PM,31.676,0.0,,,,
115,09/28/21 03:00:00 PM,31.574,0.0,,,,
116,09/28/21 03:15:00 PM,31.880,0.0,,,,
117,09/28/21 03:30:00 PM,32.188,0.0,,,,
118,09/28/21 03:45:00 PM,31.778,0.0,,,,
119,09/28/21 04:00:00 PM,32.911,0.0,,,,
120,09/28/21 04:15:00 PM,34.691,0.0,,,,
121,09/28/21 04:30:00 PM,34.374,0.0,,,,
122,09/28/21 04:45:00 PM,33.326,0.0,,,,
123,09/28/21 05:00:00 PM,31.472,0.0,,,,
124,09/28/21 05:15:00 PM,30.356,0.0,,,,
125,09/28/21 05:30:00 PM,30.154,0.0,,,,
126,09/28/21 05:45:00 PM,29.853,0.0,,,,
127,09/28/21 06:00:00 PM,29.053,0.0,,,,
128,09/28/21 06:15:00 PM,28.456,0.0,,,,
129,09/28/21 06:30:00 PM,27.764,0.0,,,,
130,09/28/21 06:45:00 PM,27.173,0.0,,,,
131,09/28/21 07:00:00 PM,26.292,0.0,,,,
132,09/28/21 07:15:00 PM,24.835,0.0,,,,
133,09/28/21 07:30:00 PM,23.100,0.0,,,,
134,09/28/21 07:45:00 PM,21.760,0.0,,,,
135,09/28/21 08:00:00 PM,20.710,0.0,,,,
136,09/28/21 08:15:00 PM,20.138,0.0,,,,
137,09/28/21 08:30:00 PM,19.853,0.0,,,,
138,09/28/21 08:45:00 PM,20.138,0.0,,,,
139,09/28/21 09:00:00 PM,21.091,0.0,,,,
140,09/28/21 09:15:00 PM,21.855,0.0,,,,
141,09/28/21 09:30:00 PM,22.238,0.0,,,,
142,09/28/21 09:45:00 PM,22.333,0.0,,,,
143,09/28/21 10:00:00 PM,22.142,0.0,,,,
144,09/28/21 10:15:00 PM,21.951,0.0,,,,
145,09/28/21 10:30:00 PM,21.760,0.0,,,,
146,09/28/21 10:45:00 PM,21.760,0.0,,,,
147,09/28/21 11:00:00 PM,21.760,0.0,,,,
148,09/28/21 11:15:00 PM,21.664,0.0,,,,
149,09/28/21 11:30:00 PM,21.473,0.0,,,,
150,09/28/21 11:45:00 PM,21.282,0.0,,,,
151,09/29/21 12:00:00 AM,21.282,0.0,,,,
152,09/29/21 12:15:00 AM,21.378,0.0,,,,
153,09/29/21 12:30:00 AM,21.282,0.0,,,,
154,09/29/21 12:45:00 AM,20.996,0.0,,,,
155,09/29/21 01:00:00 AM,20.805,0.0,,,,
156,09/29/21 01:15:00 AM,20.710,0.0,,,,
157,09/29/21 01:30:00 AM,20.805,0.0,,,,
158,09/29/21 01:45:00 AM,20.996,0.0,,,,
159,09/29/21 02:00:00 AM,21.091,0.0,,,,
160,09/29/21 02:15:00 AM,20.996,0.0,,,,
161,09/29/21 02:30:00 AM,20.996,0.0,,,,
162,09/29/21 02:45:00 AM,20.996,0.0,,,,
163,09/29/21 03:00:00 AM,20.901,0.0,,,,
164,09/29/21 03:15:00 AM,20.805,0.0,,,,
165,09/29/21 03:30:00 AM,20.710,0.0,,,,
166,09/29/21 03:45:00 AM,20.615,0.0,,,,
167,09/29/21 04:00:00 AM,20.615,0.0,,,,
168,09/29/21 04:15:00 AM,20.615,0.0,,,,
169,09/29/21 04:30:00 AM,20.710,0.0,,,,
170,09/29/21 04:45:00 AM,20.710,0.0,,,,
171,09/29/21 05:00:00 AM,20.805,0.0,,,,
172,09/29/21 05:15:00 AM,20.901,0.0,,,,
173,09/29/21 05:30:00 AM,20.805,0.0,,,,
174,09/29/21 05:45:00 AM,20.805,0.0,,,,
175,09/29/21 06:00:00 AM,20.710,0.0,,,,
176,09/29/21 06:15:00 AM,20.615,0.0,,,,
177,09/29/21 06:30:00 AM,20.615,0.0,,,,
178,09/29/21 06:45:00 AM,20.519,0.0,,,,
179,09/29/21 07:00:00 AM,20.519,0.0,,,,
180,09/29/21 07:15:00 AM,20.615,0.0,,,,
181,09/29/21 07:30:00 AM,20.615,0.0,,,,
182,09/29/21 07:45:00 AM,20.615,0.0,,,,
183,09/29/21 08:00:00 AM,20.710,0.0,,,,
184,09/29/21 08:15:00 AM,20.996,0.0,,,,
185,09/29/21 08:30:00 AM,21.187,0.0,,,,
186,09/29/21 08:45:00 AM,21.378,0.0,,,,
187,09/29/21 09:00:00 AM,21.760,0.0,,,,
188,09/29/21 09:15:00 AM,22.046,0.0,,,,
189,09/29/21 09:30:00 AM,22.429,0.0,,,,
190,09/29/21 09:45:00 AM,23.004,0.0,,,,
191,09/29/21 10:00:00 AM,23.388,0.0,,,,
192,09/29/21 10:15:00 AM,23.773,0.0,,,,
193,09/29/21 10:30:00 AM,24.062,0.0,,,,
194,09/29/21 10:45:00 AM,24.448,0.0,,,,
195,09/29/21 11:00:00 AM,24.641,0.0,,,,
196,09/29/21 11:15:00 AM,25.708,0.0,,,,
197,09/29/21 11:30:00 AM,30.154,0.0,,,,
198,09/29/21 11:45:00 AM,29.953,0.0,,,,
199,09/29/21 12:00:00 PM,28.754,0.0,,,,
200,09/29/21 12:15:00 PM,27.862,0.0,,,,
201,09/29/21 12:30:00 PM,27.468,0.0,,,,
202,09/29/21 12:45:00 PM,27.272,0.0,,,,
203,09/29/21 01:00:00 PM,27.173,0.0,,,,
204,09/29/21 01:15:00 PM,27.075,0.0,,,,
205,09/29/21 01:30:00 PM,27.567,0.0,,,,
206,09/29/21 01:45:00 PM,27.370,0.0,,,,
207,09/29/21 02:00:00 PM,27.173,0.0,,,,
208,09/29/21 02:15:00 PM,26.879,0.0,,,,
209,09/29/21 02:30:00 PM,26.781,0.0,,,,
210,09/29/21 02:45:00 PM,27.272,0.0,,,,
211,09/29/21 03:00:00 PM,28.555,0.0,,,,
212,09/29/21 03:15:00 PM,29.252,0.0,,,,
213,09/29/21 03:30:00 PM,28.853,0.0,,,,
214,09/29/21 03:45:00 PM,27.764,0.0,,,,
215,09/29/21 04:00:00 PM,26.683,0.0,,,,
216,09/29/21 04:15:00 PM,26.390,0.0,,,,
217,09/29/21 04:30:00 PM,26.097,0.0,,,,
218,09/29/21 04:45:00 PM,25.708,0.0,,,,
219,09/29/21 05:00:00 PM,25.513,0.0,,,,
220,09/29/21 05:15:00 PM,25.222,0.0,,,,
221,09/29/21 05:30:00 PM,24.641,0.0,,,,
222,09/29/21 05:45:00 PM,24.255,0.0,,,,
223,09/29/21 06:00:00 PM,24.062,0.0,,,,
224,09/29/21 06:15:00 PM,23.966,0.0,,,,
225,09/29/21 06:30:00 PM,24.062,0.0,,,,
226,09/29/21 06:45:00 PM,23.966,0.0,,,,
227,09/29/21 07:00:00 PM,23.869,0.0,,,,
228,09/29/21 07:15:00 PM,23.581,0.0,,,,
229,09/29/21 07:30:00 PM,23.196,0.0,,,,
230,09/29/21 07:45:00 PM,22.812,0.0,,,,
231,09/29/21 08:00:00 PM,22.717,0.0,,,,
232,09/29/21 08:15:00 PM,22.621,0.0,,,,
233,09/29/21 08:30:00 PM,22.621,0.0,,,,
234,09/29/21 08:45:00 PM,22.717,0.0,,,,
235,09/29/21 09:00:00 PM,22.717,0.0,,,,
236,09/29/21 09:15:00 PM,22.717,0.0,,,,
237,09/29/21 09:30:00 PM,22.717,0.0,,,,
238,09/29/21 09:45:00 PM,22.621,0.0,,,,
239,09/29/21 10:00:00 PM,22.621,0.0,,,,
240,09/29/21 10:15:00 PM,22.525,0.0,,,,
241,09/29/21 10:30:00 PM,22.429,0.0,,,,
242,09/29/21 10:45:00 PM,22.429,0.0,,,,
243,09/29/21 11:00:00 PM,22.333,0.0,,,,
244,09/29/21 11:15:00 PM,22.238,0.0,,,,
245,09/29/21 11:30:00 PM,22.142,0.0,,,,
246,09/29/21 11:45:00 PM,22.046,0.0,,,,
247,09/30/21 12:00:00 AM,21.855,0.0,,,,
248,09/30/21 12:15:00 AM,21.569,0.0,,,,
249,09/30/21 12:30:00 AM,21.187,0.0,,,,
250,09/30/21 12:45:00 AM,21.187,0.0,,,,
251,09/30/21 01:00:00 AM,21.187,0.0,,,,
252,09/30/21 01:15:00 AM,21.091,0.0,,,,
253,09/30/21 01:30:00 AM,20.996,0.0,,,,
254,09/30/21 01:45:00 AM,20.901,0.0,,,,
255,09/30/21 02:00:00 AM,20.710,0.0,,,,
256,09/30/21 02:15:00 AM,20.615,0.0,,,,
257,09/30/21 02:30:00 AM,20.424,0.0,,,,
258,09/30/21 02:45:00 AM,20.138,0.0,,,,
259,09/30/21 03:00:00 AM,19.948,0.0,,,,
260,09/30/21 03:15:00 AM,19.758,0.0,,,,
261,09/30/21 03:30:00 AM,19.567,0.0,,,,
262,09/30/21 03:45:00 AM,19.567,0.0,,,,
263,09/30/21 04:00:00 AM,19.567,0.0,,,,
264,09/30/21 04:15:00 AM,19.567,0.0,,,,
265,09/30/21 04:30:00 AM,19.567,0.0,,,,
266,09/30/21 04:45:00 AM,19.567,0.0,,,,
267,09/30/21 05:00:00 AM,19.662,0.0,,,,
268,09/30/21 05:15:00 AM,19.662,0.0,,,,
269,09/30/21 05:30:00 AM,19.853,0.0,,,,
270,09/30/21 05:45:00 AM,20.043,0.0,,,,
271,09/30/21 06:00:00 AM,20.234,0.0,,,,
272,09/30/21 06:15:00 AM,20.329,0.0,,,,
273,09/30/21 06:30:00 AM,20.329,0.0,,,,
274,09/30/21 06:45:00 AM,20.424,0.0,,,,
275,09/30/21 07:00:00 AM,20.329,0.0,,,,
276,09/30/21 07:15:00 AM,20.329,0.0,,,,
277,09/30/21 07:30:00 AM,20.329,0.0,,,,
278,09/30/21 07:45:00 AM,20.329,0.0,,,,
279,09/30/21 08:00:00 AM,20.329,0.0,,,,
280,09/30/21 08:15:00 AM,20.424,0.0,,,,
281,09/30/21 08:30:00 AM,20.615,0.0,,,,
282,09/30/21 08:45:00 AM,20.996,0.0,,,,
283,09/30/21 09:00:00 AM,21.473,0.0,,,,
284,09/30/21 09:15:00 AM,21.760,0.0,,,,
285,09/30/21 09:30:00 AM,22.142,0.0,,,,
286,09/30/21 09:45:00 AM,22.429,0.0,,,,
287,09/30/21 10:00:00 AM,22.525,0.0,,,,
288,09/30/21 10:15:00 AM,22.238,0.0,,,,
289,09/30/21 10:30:00 AM,20.615,0.0,,,,
290,09/30/21 10:45:00 AM,18.901,0.0,,,,
291,09/30/21 11:00:00 AM,18.521,0.0,,,,
292,09/30/21 11:15:00 AM,18.711,0.0,,,,
293,09/30/21 11:30:00 AM,18.806,0.0,,,,
294,09/30/21 11:45:00 AM,19.092,0.0,,,,
295,09/30/21 12:00:00 PM,19.662,0.0,,,,
296,09/30/21 12:15:00 PM,20.043,0.0,,,,
297,09/30/21 12:30:00 PM,19.948,0.0,,,,
298,09/30/21 12:45:00 PM,19.948,0.0,,,,
299,09/30/21 01:00:00 PM,20.234,0.0,,,,
300,09/30/21 01:15:00 PM,20.519,0.0,,,,
301,09/30/21 01:30:00 PM,20.710,10.8,,,,
302,09/30/21 01:45:00 PM,20.138,10.8,,,,
303,09/30/21 02:00:00 PM,19.662,21.5,,,,
304,09/30/21 02:15:00 PM,18.806,10.8,,,,
305,09/30/21 02:30:00 PM,20.043,10.8,,,,
306,09/30/21 02:45:00 PM,20.615,10.8,,,,
307,09/30/21 03:00:00 PM,21.187,10.8,,,,
308,09/30/21 03:15:00 PM,21.664,10.8,,,,
309,09/30/21 03:30:00 PM,21.855,0.0,,,,
310,09/30/21 03:45:00 PM,22.717,0.0,,,,
311,09/30/21 04:00:00 PM,23.388,0.0,,,,
312,09/30/21 04:15:00 PM,24.641,0.0,,,,
313,09/30/21 04:30:00 PM,24.835,0.0,,,,
314,09/30/21 04:45:00 PM,24.835,0.0,,,,
315,09/30/21 05:00:00 PM,24.641,0.0,,,,
316,09/30/21 05:15:00 PM,24.255,0.0,,,,
317,09/30/21 05:30:00 PM,23.869,0.0,,,,
318,09/30/21 05:45:00 PM,23.292,0.0,,,,
319,09/30/21 06:00:00 PM,22.717,0.0,,,,
320,09/30/21 06:15:00 PM,22.142,0.0,,,,
321,09/30/21 06:30:00 PM,21.664,0.0,,,,
322,09/30/21 06:45:00 PM,21.187,0.0,,,,
323,09/30/21 07:00:00 PM,20.615,0.0,,,,
324,09/30/21 07:15:00 PM,20.043,0.0,,,,
325,09/30/21 07:30:00 PM,19.567,0.0,,,,
326,09/30/21 07:45:00 PM,19.472,0.0,,,,
327,09/30/21 08:00:00 PM,19.092,0.0,,,,
328,09/30/21 08:15:00 PM,18.806,0.0,,,,
329,09/30/21 08:30:00 PM,18.711,0.0,,,,
330,09/30/21 08:45:00 PM,18.521,0.0,,,,
331,09/30/21 09:00:00 PM,18.331,0.0,,,,
332,09/30/21 09:15:00 PM,18.140,0.0,,,,
333,09/30/21 09:30:00 PM,17.950,0.0,,,,
334,09/30/21 09:45:00 PM,17.665,0.0,,,,
335,09/30/21 10:00:00 PM,17.570,0.0,,,,
336,09/30/21 10:15:00 PM,17.379,0.0,,,,
337,09/30/21 10:30:00 PM,17.284,0.0,,,,
338,09/30/21 10:45:00 PM,17.094,0.0,,,,
339,09/30/21 11:00:00 PM,16.903,0.0,,,,
340,09/30/21 11:15:00 PM,16.618,0.0,,,,
341,09/30/21 11:30:00 PM,16.332,0.0,,,,
342,09/30/21 11:45:00 PM,16.141,0.0,,,,
343,10/01/21 12:00:00 AM,15.951,0.0,,,,
344,10/01/21 12:15:00 AM,15.760,0.0,,,,
345,10/01/21 12:30:00 AM,15.664,0.0,,,,
346,10/01/21 12:45:00 AM,15.569,0.0,,,,
347,10/01/21 01:00:00 AM,15.473,0.0,,,,
348,10/01/21 01:15:00 AM,15.378,0.0,,,,
349,10/01/21 01:30:00 AM,15.569,0.0,,,,
350,10/01/21 01:45:00 AM,15.569,10.8,,,,
351,10/01/21 02:00:00 AM,15.473,10.8,,,,
352,10/01/21 02:15:00 AM,15.282,10.8,,,,
353,10/01/21 02:30:00 AM,15.091,10.8,,,,
354,10/01/21 02:45:00 AM,14.900,10.8,,,,
355,10/01/21 03:00:00 AM,14.804,10.8,,,,
356,10/01/21 03:15:00 AM,14.709,21.5,,,,
357,10/01/21 03:30:00 AM,14.517,21.5,,,,
358,10/01/21 03:45:00 AM,14.230,21.5,,,,
359,10/01/21 04:00:00 AM,14.038,21.5,,,,
360,10/01/21 04:15:00 AM,14.038,21.5,,,,
361,10/01/21 04:30:00 AM,13.942,21.5,,,,
362,10/01/21 04:45:00 AM,13.750,21.5,,,,
363,10/01/21 05:00:00 AM,13.558,21.5,,,,
364,10/01/21 05:15:00 AM,13.461,21.5,,,,
365,10/01/21 05:30:00 AM,13.269,21.5,,,,
366,10/01/21 05:45:00 AM,13.269,32.3,,,,
367,10/01/21 06:00:00 AM,13.269,32.3,,,,
368,10/01/21 06:15:00 AM,13.365,32.3,,,,
369,10/01/21 06:30:00 AM,13.654,53.8,,,,
370,10/01/21 06:45:00 AM,14.038,64.6,,,,
371,10/01/21 07:00:00 AM,14.421,75.3,,,,
372,10/01/21 07:15:00 AM,14.804,86.1,,,,
373,10/01/21 07:30:00 AM,15.091,86.1,,,,
374,10/01/21 07:45:00 AM,15.282,86.1,,,,
375,10/01/21 08:00:00 AM,15.569,86.1,,,,
376,10/01/21 08:15:00 AM,15.951,86.1,,,,
377,10/01/21 08:30:00 AM,16.332,86.1,,,,
378,10/01/21 08:45:00 AM,16.713,86.1,,,,
379,10/01/21 09:00:00 AM,16.808,86.1,,,,
380,10/01/21 09:15:00 AM,16.903,75.3,,,,
381,10/01/21 09:30:00 AM,17.284,64.6,,,,
382,10/01/21 09:45:00 AM,17.570,75.3,,,,
383,10/01/21 10:00:00 AM,18.045,53.8,,,,
384,10/01/21 10:15:00 AM,18.426,21.5,,,,
385,10/01/21 10:30:00 AM,18.806,0.0,,,,
386,10/01/21 10:45:00 AM,20.138,0.0,,,,
387,10/01/21 11:00:00 AM,22.142,0.0,,,,
388,10/01/21 11:15:00 AM,23.484,0.0,,,,
389,10/01/21 11:30:00 AM,24.062,0.0,,,,
390,10/01/21 11:45:00 AM,22.142,0.0,,,,
391,10/01/21 12:00:00 PM,21.855,0.0,,,,
392,10/01/21 12:15:00 PM,22.142,0.0,,,,
393,10/01/21 12:30:00 PM,22.046,0.0,,,,
394,10/01/21 12:45:00 PM,22.333,0.0,,,,
395,10/01/21 01:00:00 PM,22.238,0.0,,,,
396,10/01/21 01:15:00 PM,22.717,0.0,,,,
397,10/01/21 01:30:00 PM,23.004,0.0,,,,
398,10/01/21 01:45:00 PM,23.388,0.0,,,,
399,10/01/21 02:00:00 PM,23.004,0.0,,,,
400,10/01/21 02:15:00 PM,22.908,0.0,,,,
401,10/01/21 02:30:00 PM,22.908,0.0,,,,
402,10/01/21 02:45:00 PM,22.908,0.0,,,,
403,10/01/21 03:00:00 PM,22.908,0.0,,,,
404,10/01/21 03:15:00 PM,22.717,0.0,,,,
405,10/01/21 03:30:00 PM,22.908,0.0,,,,
406,10/01/21 03:45:00 PM,22.812,0.0,,,,
407,10/01/21 04:00:00 PM,23.388,0.0,,,,
408,10/01/21 04:15:00 PM,23.100,0.0,,,,
409,10/01/21 04:30:00 PM,22.812,0.0,,,,
410,10/01/21 04:45:00 PM,22.621,0.0,,,,
411,10/01/21 05:00:00 PM,22.238,0.0,,,,
412,10/01/21 05:15:00 PM,22.142,0.0,,,,
413,10/01/21 05:30:00 PM,22.142,0.0,,,,
414,10/01/21 05:45:00 PM,21.951,0.0,,,,
415,10/01/21 06:00:00 PM,22.046,0.0,,,,
416,10/01/21 06:15:00 PM,21.951,0.0,,,,
417,10/01/21 06:30:00 PM,21.855,0.0,,,,
418,10/01/21 06:45:00 PM,21.378,0.0,,,,
419,10/01/21 07:00:00 PM,20.901,0.0,,,,
420,10/01/21 07:15:00 PM,20.424,0.0,,,,
421,10/01/21 07:30:00 PM,19.758,0.0,,,,
422,10/01/21 07:45:00 PM,18.996,0.0,,,,
423,10/01/21 08:00:00 PM,18.521,0.0,,,,
424,10/01/21 08:15:00 PM,18.331,0.0,,,,
425,10/01/21 08:30:00 PM,18.140,0.0,,,,
426,10/01/21 08:45:00 PM,17.855,0.0,,,,
427,10/01/21 09:00:00 PM,17.570,0.0,,,,
428,10/01/21 09:15:00 PM,17.475,0.0,,,,
429,10/01/21 09:30:00 PM,17.284,0.0,,,,
430,10/01/21 09:45:00 PM,17.189,0.0,,,,
431,10/01/21 10:00:00 PM,17.094,0.0,,,,
432,10/01/21 10:15:00 PM,16.903,0.0,,,,
433,10/01/21 10:30:00 PM,17.094,0.0,,,,
434,10/01/21 10:45:00 PM,16.808,0.0,,,,
435,10/01/21 11:00:00 PM,16.332,0.0,,,,
436,10/01/21 11:15:00 PM,16.046,0.0,,,,
437,10/01/21 11:30:00 PM,15.855,0.0,,,,
438,10/01/21 11:45:00 PM,15.664,0.0,,,,
439,10/02/21 12:00:00 AM,15.473,0.0,,,,
440,10/02/21 12:15:00 AM,15.282,0.0,,,,
441,10/02/21 12:30:00 AM,15.187,0.0,,,,
442,10/02/21 12:45:00 AM,15.378,0.0,,,,
443,10/02/21 01:00:00 AM,15.473,0.0,,,,
444,10/02/21 01:15:00 AM,15.473,10.8,,,,
445,10/02/21 01:30:00 AM,15.282,10.8,,,,
446,10/02/21 01:45:00 AM,15.282,10.8,,,,
447,10/02/21 02:00:00 AM,15.187,10.8,,,,
448,10/02/21 02:15:00 AM,15.378,10.8,,,,
449,10/02/21 02:30:00 AM,15.569,10.8,,,,
450,10/02/21 02:45:00 AM,15.664,21.5,,,,
451,10/02/21 03:00:00 AM,15.760,21.5,,,,
452,10/02/21 03:15:00 AM,15.664,21.5,,,,
453,10/02/21 03:30:00 AM,15.473,21.5,,,,
454,10/02/21 03:45:00 AM,15.187,21.5,,,,
455,10/02/21 04:00:00 AM,14.996,21.5,,,,
456,10/02/21 04:15:00 AM,14.709,21.5,,,,
457,10/02/21 04:30:00 AM,14.613,21.5,,,,
458,10/02/21 04:45:00 AM,14.325,21.5,,,,
459,10/02/21 05:00:00 AM,14.325,21.5,,,,
460,10/02/21 05:15:00 AM,14.421,21.5,,,,
461,10/02/21 05:30:00 AM,14.517,21.5,,,,
462,10/02/21 05:45:00 AM,14.613,21.5,,,,
463,10/02/21 06:00:00 AM,14.709,32.3,,,,
464,10/02/21 06:15:00 AM,14.804,32.3,,,,
465,10/02/21 06:30:00 AM,14.996,32.3,,,,
466,10/02/21 06:45:00 AM,15.091,32.3,,,,
467,10/02/21 07:00:00 AM,15.091,32.3,,,,
468,10/02/21 07:15:00 AM,14.709,43.1,,,,
469,10/02/21 07:30:00 AM,14.421,32.3,,,,
470,10/02/21 07:45:00 AM,14.325,43.1,,,,
471,10/02/21 08:00:00 AM,14.421,43.1,,,,
472,10/02/21 08:15:00 AM,15.091,43.1,,,,
473,10/02/21 08:30:00 AM,15.760,43.1,,,,
474,10/02/21 08:45:00 AM,16.427,43.1,,,,
475,10/02/21 09:00:00 AM,16.999,43.1,,,,
476,10/02/21 09:15:00 AM,17.950,43.1,,,,
