"Plot Title: 21064683"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21064683, SEN S/N: 21064683)","Intensity, Lux (LGR S/N: 21064683, SEN S/N: 21064683)","End Of File (LGR S/N: 21064683)"
36,09/15/21 09:45:00 PM,18.996,121245.2,
37,09/15/21 10:00:00 PM,18.901,121245.2,
38,09/15/21 10:15:00 PM,18.806,121245.2,
39,09/15/21 10:30:00 PM,18.806,121245.2,
40,09/15/21 10:45:00 PM,18.711,121245.2,
41,09/15/21 11:00:00 PM,18.616,121245.2,
42,09/15/21 11:15:00 PM,18.616,121245.2,
43,09/15/21 11:30:00 PM,18.521,121245.2,
44,09/15/21 11:45:00 PM,18.521,121245.2,
45,09/16/21 12:00:00 AM,18.426,121245.2,
46,09/16/21 12:15:00 AM,18.426,121245.2,
47,09/16/21 12:30:00 AM,18.331,121245.2,
48,09/16/21 12:45:00 AM,18.331,121245.2,
49,09/16/21 01:00:00 AM,18.236,121245.2,
50,09/16/21 01:15:00 AM,18.236,121245.2,
51,09/16/21 01:30:00 AM,18.236,121245.2,
52,09/16/21 01:45:00 AM,18.236,121245.2,
53,09/16/21 02:00:00 AM,18.140,121245.2,
54,09/16/21 02:15:00 AM,18.045,121245.2,
55,09/16/21 02:30:00 AM,18.045,121245.2,
56,09/16/21 02:45:00 AM,17.950,121245.2,
57,09/16/21 03:00:00 AM,17.950,121245.2,
58,09/16/21 03:15:00 AM,17.950,121245.2,
59,09/16/21 03:30:00 AM,17.950,121245.2,
60,09/16/21 03:45:00 AM,17.855,121245.2,
61,09/16/21 04:00:00 AM,17.855,121245.2,
62,09/16/21 04:15:00 AM,17.855,121245.2,
63,09/16/21 04:30:00 AM,17.760,121245.2,
64,09/16/21 04:45:00 AM,17.760,121245.2,
65,09/16/21 05:00:00 AM,17.760,121245.2,
66,09/16/21 05:15:00 AM,17.665,121245.2,
67,09/16/21 05:30:00 AM,17.665,121245.2,
68,09/16/21 05:45:00 AM,17.665,121245.2,
69,09/16/21 06:00:00 AM,17.665,121245.2,
70,09/16/21 06:15:00 AM,17.665,121245.2,
71,09/16/21 06:30:00 AM,17.570,121245.2,
72,09/16/21 06:45:00 AM,17.570,121245.2,
73,09/16/21 07:00:00 AM,17.570,121245.2,
74,09/16/21 07:15:00 AM,17.570,121245.2,
75,09/16/21 07:30:00 AM,17.475,121245.2,
76,09/16/21 07:45:00 AM,17.475,121245.2,
77,09/16/21 08:00:00 AM,17.475,121245.2,
78,09/16/21 08:15:00 AM,17.475,121245.2,
79,09/16/21 08:30:00 AM,17.475,121245.2,
80,09/16/21 08:45:00 AM,17.570,121245.2,
81,09/16/21 09:00:00 AM,17.665,121245.2,
82,09/16/21 09:15:00 AM,17.760,121245.2,
83,09/16/21 09:30:00 AM,17.855,121245.2,
84,09/16/21 09:45:00 AM,18.045,121245.2,
85,09/16/21 10:00:00 AM,18.140,121245.2,
86,09/16/21 10:15:00 AM,18.236,121245.2,
87,09/16/21 10:30:00 AM,18.426,121245.2,
88,09/16/21 10:45:00 AM,18.616,121245.2,
89,09/16/21 11:00:00 AM,18.806,121245.2,
90,09/16/21 11:15:00 AM,18.996,121245.2,
91,09/16/21 11:30:00 AM,19.187,121245.2,
92,09/16/21 11:45:00 AM,19.472,121245.2,
93,09/16/21 12:00:00 PM,19.662,121245.2,
94,09/16/21 12:15:00 PM,19.948,121245.2,
95,09/16/21 12:30:00 PM,20.138,121245.2,
96,09/16/21 12:45:00 PM,20.329,121245.2,
97,09/16/21 01:00:00 PM,20.615,121245.2,
98,09/16/21 01:15:00 PM,20.710,121245.2,
99,09/16/21 01:30:00 PM,20.901,121245.2,
100,09/16/21 01:45:00 PM,21.091,126756.4,
101,09/16/21 02:00:00 PM,21.282,126756.4,
102,09/16/21 02:15:00 PM,21.378,126756.4,
103,09/16/21 02:30:00 PM,21.473,126756.4,
104,09/16/21 02:45:00 PM,21.569,126756.4,
105,09/16/21 03:00:00 PM,21.664,126756.4,
106,09/16/21 03:15:00 PM,21.664,126756.4,
107,09/16/21 03:30:00 PM,21.569,126756.4,
108,09/16/21 03:45:00 PM,21.569,126756.4,
109,09/16/21 04:00:00 PM,21.473,126756.4,
110,09/16/21 04:15:00 PM,21.378,126756.4,
111,09/16/21 04:30:00 PM,21.282,126756.4,
112,09/16/21 04:45:00 PM,21.187,126756.4,
113,09/16/21 05:00:00 PM,21.091,126756.4,
114,09/16/21 05:15:00 PM,20.996,126756.4,
115,09/16/21 05:30:00 PM,20.901,126756.4,
116,09/16/21 05:45:00 PM,20.710,126756.4,
117,09/16/21 06:00:00 PM,20.615,126756.4,
118,09/16/21 06:15:00 PM,20.519,126756.4,
119,09/16/21 06:30:00 PM,20.424,126756.4,
120,09/16/21 06:45:00 PM,20.234,126756.4,
121,09/16/21 07:00:00 PM,20.138,126756.4,
122,09/16/21 07:15:00 PM,20.043,126756.4,
123,09/16/21 07:30:00 PM,19.948,126756.4,
124,09/16/21 07:45:00 PM,19.853,121245.2,
125,09/16/21 08:00:00 PM,19.758,121245.2,
126,09/16/21 08:15:00 PM,19.662,121245.2,
127,09/16/21 08:30:00 PM,19.567,121245.2,
128,09/16/21 08:45:00 PM,19.472,121245.2,
129,09/16/21 09:00:00 PM,19.377,121245.2,
130,09/16/21 09:15:00 PM,19.377,121245.2,
131,09/16/21 09:30:00 PM,19.282,121245.2,
132,09/16/21 09:45:00 PM,19.187,121245.2,
133,09/16/21 10:00:00 PM,19.187,121245.2,
134,09/16/21 10:15:00 PM,19.092,121245.2,
135,09/16/21 10:30:00 PM,19.092,121245.2,
136,09/16/21 10:45:00 PM,18.996,121245.2,
137,09/16/21 11:00:00 PM,18.996,121245.2,
138,09/16/21 11:15:00 PM,18.901,121245.2,
139,09/16/21 11:30:00 PM,18.901,121245.2,
140,09/16/21 11:45:00 PM,18.806,121245.2,
141,09/17/21 12:00:00 AM,18.806,121245.2,
142,09/17/21 12:15:00 AM,18.711,121245.2,
143,09/17/21 12:30:00 AM,18.711,121245.2,
144,09/17/21 12:45:00 AM,18.616,121245.2,
145,09/17/21 01:00:00 AM,18.616,121245.2,
146,09/17/21 01:15:00 AM,18.616,121245.2,
147,09/17/21 01:30:00 AM,18.616,121245.2,
148,09/17/21 01:45:00 AM,18.521,121245.2,
149,09/17/21 02:00:00 AM,18.521,121245.2,
150,09/17/21 02:15:00 AM,18.521,121245.2,
151,09/17/21 02:30:00 AM,18.426,121245.2,
152,09/17/21 02:45:00 AM,18.426,121245.2,
153,09/17/21 03:00:00 AM,18.426,121245.2,
154,09/17/21 03:15:00 AM,18.331,121245.2,
155,09/17/21 03:30:00 AM,18.331,121245.2,
156,09/17/21 03:45:00 AM,18.236,121245.2,
157,09/17/21 04:00:00 AM,18.236,121245.2,
158,09/17/21 04:15:00 AM,18.236,121245.2,
159,09/17/21 04:30:00 AM,18.140,121245.2,
160,09/17/21 04:45:00 AM,18.140,121245.2,
161,09/17/21 05:00:00 AM,18.140,121245.2,
162,09/17/21 05:15:00 AM,18.045,121245.2,
163,09/17/21 05:30:00 AM,18.045,121245.2,
164,09/17/21 05:45:00 AM,18.045,121245.2,
165,09/17/21 06:00:00 AM,18.045,121245.2,
166,09/17/21 06:15:00 AM,17.950,121245.2,
167,09/17/21 06:30:00 AM,17.950,121245.2,
168,09/17/21 06:45:00 AM,17.855,121245.2,
169,09/17/21 07:00:00 AM,17.855,121245.2,
170,09/17/21 07:15:00 AM,17.855,121245.2,
171,09/17/21 07:30:00 AM,17.855,121245.2,
172,09/17/21 07:45:00 AM,17.855,121245.2,
173,09/17/21 08:00:00 AM,17.855,121245.2,
174,09/17/21 08:15:00 AM,17.855,121245.2,
175,09/17/21 08:30:00 AM,17.855,121245.2,
176,09/17/21 08:45:00 AM,17.855,121245.2,
177,09/17/21 09:00:00 AM,17.950,121245.2,
178,09/17/21 09:15:00 AM,18.045,121245.2,
179,09/17/21 09:30:00 AM,18.236,121245.2,
180,09/17/21 09:45:00 AM,18.331,121245.2,
181,09/17/21 10:00:00 AM,18.426,121245.2,
182,09/17/21 10:15:00 AM,18.616,121245.2,
183,09/17/21 10:30:00 AM,18.616,121245.2,
184,09/17/21 10:45:00 AM,18.616,121245.2,
185,09/17/21 11:00:00 AM,18.901,121245.2,
186,09/17/21 11:15:00 AM,19.092,121245.2,
187,09/17/21 11:30:00 AM,19.377,121245.2,
188,09/17/21 11:45:00 AM,19.567,121245.2,
189,09/17/21 12:00:00 PM,19.853,121245.2,
190,09/17/21 12:15:00 PM,20.043,121245.2,
191,09/17/21 12:30:00 PM,20.234,121245.2,
192,09/17/21 12:45:00 PM,20.519,121245.2,
193,09/17/21 01:00:00 PM,20.710,121245.2,
194,09/17/21 01:15:00 PM,20.901,121245.2,
195,09/17/21 01:30:00 PM,21.091,121245.2,
196,09/17/21 01:45:00 PM,21.187,121245.2,
197,09/17/21 02:00:00 PM,21.378,121245.2,
198,09/17/21 02:15:00 PM,21.473,121245.2,
199,09/17/21 02:30:00 PM,21.664,121245.2,
200,09/17/21 02:45:00 PM,21.760,121245.2,
201,09/17/21 03:00:00 PM,21.760,126756.4,
202,09/17/21 03:15:00 PM,21.760,126756.4,
203,09/17/21 03:30:00 PM,21.760,126756.4,
204,09/17/21 03:45:00 PM,21.760,126756.4,
205,09/17/21 04:00:00 PM,21.760,126756.4,
206,09/17/21 04:15:00 PM,21.760,126756.4,
207,09/17/21 04:30:00 PM,21.664,126756.4,
208,09/17/21 04:45:00 PM,21.473,126756.4,
209,09/17/21 05:00:00 PM,21.378,126756.4,
210,09/17/21 05:15:00 PM,21.187,126756.4,
211,09/17/21 05:30:00 PM,21.091,126756.4,
212,09/17/21 05:45:00 PM,20.996,126756.4,
213,09/17/21 06:00:00 PM,20.901,126756.4,
214,09/17/21 06:15:00 PM,20.805,126756.4,
215,09/17/21 06:30:00 PM,20.710,126756.4,
216,09/17/21 06:45:00 PM,20.615,126756.4,
217,09/17/21 07:00:00 PM,20.424,126756.4,
218,09/17/21 07:15:00 PM,20.329,126756.4,
219,09/17/21 07:30:00 PM,20.234,126756.4,
220,09/17/21 07:45:00 PM,20.138,126756.4,
221,09/17/21 08:00:00 PM,20.043,126756.4,
222,09/17/21 08:15:00 PM,19.948,126756.4,
223,09/17/21 08:30:00 PM,19.853,126756.4,
224,09/17/21 08:45:00 PM,19.758,126756.4,
225,09/17/21 09:00:00 PM,19.662,126756.4,
226,09/17/21 09:15:00 PM,19.567,126756.4,
227,09/17/21 09:30:00 PM,19.472,126756.4,
228,09/17/21 09:45:00 PM,19.472,126756.4,
229,09/17/21 10:00:00 PM,19.377,126756.4,
230,09/17/21 10:15:00 PM,19.282,126756.4,
231,09/17/21 10:30:00 PM,19.187,126756.4,
232,09/17/21 10:45:00 PM,19.187,126756.4,
233,09/17/21 11:00:00 PM,19.092,126756.4,
234,09/17/21 11:15:00 PM,19.092,121245.2,
235,09/17/21 11:30:00 PM,18.996,121245.2,
236,09/17/21 11:45:00 PM,18.901,121245.2,
237,09/18/21 12:00:00 AM,18.901,121245.2,
238,09/18/21 12:15:00 AM,18.806,121245.2,
239,09/18/21 12:30:00 AM,18.806,121245.2,
240,09/18/21 12:45:00 AM,18.806,121245.2,
241,09/18/21 01:00:00 AM,18.711,121245.2,
242,09/18/21 01:15:00 AM,18.616,121245.2,
243,09/18/21 01:30:00 AM,18.616,121245.2,
244,09/18/21 01:45:00 AM,18.521,121245.2,
245,09/18/21 02:00:00 AM,18.426,121245.2,
246,09/18/21 02:15:00 AM,18.426,121245.2,
247,09/18/21 02:30:00 AM,18.331,121245.2,
248,09/18/21 02:45:00 AM,18.331,121245.2,
249,09/18/21 03:00:00 AM,18.331,121245.2,
250,09/18/21 03:15:00 AM,18.236,121245.2,
251,09/18/21 03:30:00 AM,18.236,121245.2,
252,09/18/21 03:45:00 AM,18.140,121245.2,
253,09/18/21 04:00:00 AM,18.140,121245.2,
254,09/18/21 04:15:00 AM,18.045,121245.2,
255,09/18/21 04:30:00 AM,18.045,121245.2,
256,09/18/21 04:45:00 AM,18.045,121245.2,
257,09/18/21 05:00:00 AM,17.950,121245.2,
258,09/18/21 05:15:00 AM,17.950,121245.2,
259,09/18/21 05:30:00 AM,17.855,121245.2,
260,09/18/21 05:45:00 AM,17.855,121245.2,
261,09/18/21 06:00:00 AM,17.855,121245.2,
262,09/18/21 06:15:00 AM,17.855,121245.2,
263,09/18/21 06:30:00 AM,17.760,121245.2,
264,09/18/21 06:45:00 AM,17.760,121245.2,
265,09/18/21 07:00:00 AM,17.760,121245.2,
266,09/18/21 07:15:00 AM,17.760,121245.2,
267,09/18/21 07:30:00 AM,17.665,121245.2,
268,09/18/21 07:45:00 AM,17.665,121245.2,
269,09/18/21 08:00:00 AM,17.665,121245.2,
270,09/18/21 08:15:00 AM,17.665,121245.2,
271,09/18/21 08:30:00 AM,17.665,121245.2,
272,09/18/21 08:45:00 AM,17.665,121245.2,
273,09/18/21 09:00:00 AM,17.760,121245.2,
274,09/18/21 09:15:00 AM,17.855,121245.2,
275,09/18/21 09:30:00 AM,18.045,121245.2,
276,09/18/21 09:45:00 AM,18.140,121245.2,
277,09/18/21 10:00:00 AM,18.236,121245.2,
278,09/18/21 10:15:00 AM,18.426,121245.2,
279,09/18/21 10:30:00 AM,18.521,121245.2,
280,09/18/21 10:45:00 AM,18.711,121245.2,
281,09/18/21 11:00:00 AM,18.901,121245.2,
282,09/18/21 11:15:00 AM,19.092,121245.2,
283,09/18/21 11:30:00 AM,19.377,121245.2,
284,09/18/21 11:45:00 AM,19.567,115734.1,
285,09/18/21 12:00:00 PM,19.853,115734.1,
286,09/18/21 12:15:00 PM,20.043,115734.1,
287,09/18/21 12:30:00 PM,20.234,115734.1,
288,09/18/21 12:45:00 PM,20.424,115734.1,
289,09/18/21 01:00:00 PM,20.615,115734.1,
290,09/18/21 01:15:00 PM,20.805,115734.1,
291,09/18/21 01:30:00 PM,20.996,115734.1,
292,09/18/21 01:45:00 PM,21.187,115734.1,
293,09/18/21 02:00:00 PM,21.378,115734.1,
294,09/18/21 02:15:00 PM,21.473,115734.1,
295,09/18/21 02:30:00 PM,21.569,115734.1,
296,09/18/21 02:45:00 PM,21.664,115734.1,
297,09/18/21 03:00:00 PM,21.760,115734.1,
298,09/18/21 03:15:00 PM,21.760,115734.1,
299,09/18/21 03:30:00 PM,21.760,115734.1,
300,09/18/21 03:45:00 PM,21.664,110223.0,
301,09/18/21 04:00:00 PM,21.664,110223.0,
302,09/18/21 04:15:00 PM,21.569,115734.1,
303,09/18/21 04:30:00 PM,21.473,110223.0,
304,09/18/21 04:45:00 PM,21.378,110223.0,
305,09/18/21 05:00:00 PM,21.282,110223.0,
306,09/18/21 05:15:00 PM,21.091,110223.0,
307,09/18/21 05:30:00 PM,20.996,110223.0,
308,09/18/21 05:45:00 PM,20.901,110223.0,
309,09/18/21 06:00:00 PM,20.805,110223.0,
310,09/18/21 06:15:00 PM,20.615,110223.0,
311,09/18/21 06:30:00 PM,20.615,110223.0,
312,09/18/21 06:45:00 PM,20.519,110223.0,
313,09/18/21 07:00:00 PM,20.329,110223.0,
314,09/18/21 07:15:00 PM,20.234,110223.0,
315,09/18/21 07:30:00 PM,20.043,104711.8,
316,09/18/21 07:45:00 PM,20.138,104711.8,
317,09/18/21 08:00:00 PM,20.043,104711.8,
318,09/18/21 08:15:00 PM,19.948,104711.8,
319,09/18/21 08:30:00 PM,19.853,104711.8,
320,09/18/21 08:45:00 PM,19.758,104711.8,
321,09/18/21 09:00:00 PM,19.662,104711.8,
322,09/18/21 09:15:00 PM,19.472,104711.8,
323,09/18/21 09:30:00 PM,19.472,104711.8,
324,09/18/21 09:45:00 PM,19.377,104711.8,
325,09/18/21 10:00:00 PM,19.282,104711.8,
326,09/18/21 10:15:00 PM,19.187,104711.8,
327,09/18/21 10:30:00 PM,19.187,104711.8,
328,09/18/21 10:45:00 PM,19.092,99200.7,
329,09/18/21 11:00:00 PM,18.996,99200.7,
330,09/18/21 11:15:00 PM,18.996,99200.7,
331,09/18/21 11:30:00 PM,18.901,99200.7,
332,09/18/21 11:45:00 PM,18.806,99200.7,
333,09/19/21 12:00:00 AM,18.806,99200.7,
334,09/19/21 12:15:00 AM,18.711,99200.7,
335,09/19/21 12:30:00 AM,18.711,99200.7,
336,09/19/21 12:45:00 AM,18.616,99200.7,
337,09/19/21 01:00:00 AM,18.616,99200.7,
338,09/19/21 01:15:00 AM,18.521,99200.7,
339,09/19/21 01:30:00 AM,18.521,99200.7,
340,09/19/21 01:45:00 AM,18.426,99200.7,
341,09/19/21 02:00:00 AM,18.331,99200.7,
342,09/19/21 02:15:00 AM,18.331,99200.7,
343,09/19/21 02:30:00 AM,18.331,99200.7,
344,09/19/21 02:45:00 AM,18.236,99200.7,
345,09/19/21 03:00:00 AM,18.140,99200.7,
346,09/19/21 03:15:00 AM,18.140,99200.7,
347,09/19/21 03:30:00 AM,18.045,99200.7,
348,09/19/21 03:45:00 AM,18.045,99200.7,
349,09/19/21 04:00:00 AM,18.045,99200.7,
350,09/19/21 04:15:00 AM,17.950,99200.7,
351,09/19/21 04:30:00 AM,17.950,99200.7,
352,09/19/21 04:45:00 AM,17.855,93689.5,
353,09/19/21 05:00:00 AM,17.855,93689.5,
354,09/19/21 05:15:00 AM,17.760,93689.5,
355,09/19/21 05:30:00 AM,17.760,93689.5,
356,09/19/21 05:45:00 AM,17.760,93689.5,
357,09/19/21 06:00:00 AM,17.665,93689.5,
358,09/19/21 06:15:00 AM,17.665,93689.5,
359,09/19/21 06:30:00 AM,17.760,93689.5,
360,09/19/21 06:45:00 AM,17.760,99200.7,
361,09/19/21 07:00:00 AM,17.760,104711.8,
362,09/19/21 07:15:00 AM,17.665,104711.8,
363,09/19/21 07:30:00 AM,17.570,104711.8,
364,09/19/21 07:45:00 AM,17.570,104711.8,
365,09/19/21 08:00:00 AM,17.570,104711.8,
366,09/19/21 08:15:00 AM,17.570,99200.7,
367,09/19/21 08:30:00 AM,17.570,99200.7,
368,09/19/21 08:45:00 AM,17.665,99200.7,
369,09/19/21 09:00:00 AM,17.665,104711.8,
370,09/19/21 09:15:00 AM,17.760,99200.7,
371,09/19/21 09:30:00 AM,17.950,99200.7,
372,09/19/21 09:45:00 AM,18.045,99200.7,
373,09/19/21 10:00:00 AM,18.140,104711.8,
374,09/19/21 10:15:00 AM,18.331,110223.0,
375,09/19/21 10:30:00 AM,18.426,115734.1,
376,09/19/21 10:45:00 AM,18.616,115734.1,
377,09/19/21 11:00:00 AM,18.806,115734.1,
378,09/19/21 11:15:00 AM,18.901,115734.1,
379,09/19/21 11:30:00 AM,19.187,115734.1,
380,09/19/21 11:45:00 AM,19.377,115734.1,
381,09/19/21 12:00:00 PM,19.567,115734.1,
382,09/19/21 12:15:00 PM,19.853,115734.1,
383,09/19/21 12:30:00 PM,20.043,115734.1,
384,09/19/21 12:45:00 PM,20.329,115734.1,
385,09/19/21 01:00:00 PM,20.519,115734.1,
386,09/19/21 01:15:00 PM,20.805,115734.1,
387,09/19/21 01:30:00 PM,21.091,110223.0,
388,09/19/21 01:45:00 PM,21.282,110223.0,
389,09/19/21 02:00:00 PM,21.473,110223.0,
390,09/19/21 02:15:00 PM,21.569,110223.0,
391,09/19/21 02:30:00 PM,21.664,110223.0,
392,09/19/21 02:45:00 PM,21.760,110223.0,
393,09/19/21 03:00:00 PM,21.855,104711.8,
394,09/19/21 03:15:00 PM,21.951,104711.8,
395,09/19/21 03:30:00 PM,21.951,104711.8,
396,09/19/21 03:45:00 PM,21.951,104711.8,
397,09/19/21 04:00:00 PM,21.855,104711.8,
398,09/19/21 04:15:00 PM,21.760,104711.8,
399,09/19/21 04:30:00 PM,21.760,104711.8,
400,09/19/21 04:45:00 PM,21.664,104711.8,
401,09/19/21 05:00:00 PM,21.473,104711.8,
402,09/19/21 05:15:00 PM,21.378,104711.8,
403,09/19/21 05:30:00 PM,21.187,104711.8,
404,09/19/21 05:45:00 PM,21.091,104711.8,
405,09/19/21 06:00:00 PM,20.996,104711.8,
406,09/19/21 06:15:00 PM,20.901,104711.8,
407,09/19/21 06:30:00 PM,20.710,110223.0,
408,09/19/21 06:45:00 PM,20.615,110223.0,
409,09/19/21 07:00:00 PM,20.519,115734.1,
410,09/19/21 07:15:00 PM,20.424,121245.2,
411,09/19/21 07:30:00 PM,20.329,121245.2,
412,09/19/21 07:45:00 PM,20.138,121245.2,
413,09/19/21 08:00:00 PM,20.043,121245.2,
414,09/19/21 08:15:00 PM,19.948,121245.2,
415,09/19/21 08:30:00 PM,19.853,121245.2,
416,09/19/21 08:45:00 PM,19.758,121245.2,
417,09/19/21 09:00:00 PM,19.662,121245.2,
418,09/19/21 09:15:00 PM,19.567,126756.4,
419,09/19/21 09:30:00 PM,19.567,121245.2,
420,09/19/21 09:45:00 PM,19.472,121245.2,
421,09/19/21 10:00:00 PM,19.377,121245.2,
422,09/19/21 10:15:00 PM,19.282,121245.2,
423,09/19/21 10:30:00 PM,19.282,121245.2,
424,09/19/21 10:45:00 PM,19.187,121245.2,
425,09/19/21 11:00:00 PM,19.187,121245.2,
426,09/19/21 11:15:00 PM,19.092,121245.2,
427,09/19/21 11:30:00 PM,19.092,121245.2,
428,09/19/21 11:45:00 PM,18.996,121245.2,
429,09/20/21 12:00:00 AM,18.901,121245.2,
430,09/20/21 12:15:00 AM,18.901,121245.2,
431,09/20/21 12:30:00 AM,18.806,121245.2,
432,09/20/21 12:45:00 AM,18.806,121245.2,
433,09/20/21 01:00:00 AM,18.806,121245.2,
434,09/20/21 01:15:00 AM,18.711,121245.2,
435,09/20/21 01:30:00 AM,18.711,121245.2,
436,09/20/21 01:45:00 AM,18.711,121245.2,
437,09/20/21 02:00:00 AM,18.711,121245.2,
438,09/20/21 02:15:00 AM,18.616,121245.2,
439,09/20/21 02:30:00 AM,18.616,121245.2,
440,09/20/21 02:45:00 AM,18.616,121245.2,
441,09/20/21 03:00:00 AM,18.616,121245.2,
442,09/20/21 03:15:00 AM,18.521,121245.2,
443,09/20/21 03:30:00 AM,18.521,121245.2,
444,09/20/21 03:45:00 AM,18.521,121245.2,
445,09/20/21 04:00:00 AM,18.521,121245.2,
446,09/20/21 04:15:00 AM,18.521,121245.2,
447,09/20/21 04:30:00 AM,18.521,121245.2,
448,09/20/21 04:45:00 AM,18.521,121245.2,
449,09/20/21 05:00:00 AM,18.521,121245.2,
450,09/20/21 05:15:00 AM,18.521,121245.2,
451,09/20/21 05:30:00 AM,18.521,121245.2,
452,09/20/21 05:45:00 AM,18.521,121245.2,
453,09/20/21 06:00:00 AM,18.521,121245.2,
454,09/20/21 06:15:00 AM,18.521,121245.2,
455,09/20/21 06:30:00 AM,18.426,121245.2,
456,09/20/21 06:45:00 AM,18.521,121245.2,
457,09/20/21 07:00:00 AM,18.426,121245.2,
458,09/20/21 07:15:00 AM,18.426,121245.2,
459,09/20/21 07:30:00 AM,18.426,121245.2,
460,09/20/21 07:45:00 AM,18.426,121245.2,
461,09/20/21 08:00:00 AM,18.426,121245.2,
462,09/20/21 08:15:00 AM,18.426,121245.2,
463,09/20/21 08:30:00 AM,18.426,121245.2,
464,09/20/21 08:45:00 AM,18.426,121245.2,
465,09/20/21 09:00:00 AM,18.521,121245.2,
466,09/20/21 09:15:00 AM,18.616,121245.2,
467,09/20/21 09:30:00 AM,18.616,121245.2,
468,09/20/21 09:45:00 AM,18.616,121245.2,
469,09/20/21 10:00:00 AM,18.711,121245.2,
470,09/20/21 10:15:00 AM,18.996,121245.2,
471,09/20/21 10:30:00 AM,19.187,121245.2,
472,09/20/21 10:45:00 AM,19.377,121245.2,
473,09/20/21 11:00:00 AM,19.567,121245.2,
474,09/20/21 11:15:00 AM,19.758,121245.2,
475,09/20/21 11:30:00 AM,19.948,121245.2,
476,09/20/21 11:45:00 AM,20.234,121245.2,
477,09/20/21 12:00:00 PM,20.329,121245.2,
478,09/20/21 12:15:00 PM,20.615,115734.1,
479,09/20/21 12:30:00 PM,20.710,115734.1,
480,09/20/21 12:45:00 PM,20.901,115734.1,
481,09/20/21 01:00:00 PM,20.996,115734.1,
482,09/20/21 01:15:00 PM,21.091,115734.1,
483,09/20/21 01:30:00 PM,21.282,115734.1,
484,09/20/21 01:45:00 PM,21.473,115734.1,
485,09/20/21 02:00:00 PM,21.473,115734.1,
486,09/20/21 02:15:00 PM,21.760,115734.1,
487,09/20/21 02:30:00 PM,21.569,115734.1,
488,09/20/21 02:45:00 PM,21.473,110223.0,
489,09/20/21 03:00:00 PM,21.378,110223.0,
490,09/20/21 03:15:00 PM,21.282,110223.0,
491,09/20/21 03:30:00 PM,21.282,110223.0,
492,09/20/21 03:45:00 PM,21.378,110223.0,
493,09/20/21 04:00:00 PM,21.282,110223.0,
494,09/20/21 04:15:00 PM,21.187,110223.0,
495,09/20/21 04:30:00 PM,21.091,110223.0,
496,09/20/21 04:45:00 PM,20.996,110223.0,
497,09/20/21 05:00:00 PM,20.901,104711.8,
498,09/20/21 05:15:00 PM,20.805,104711.8,
499,09/20/21 05:30:00 PM,20.615,104711.8,
500,09/20/21 05:45:00 PM,20.519,104711.8,
501,09/20/21 06:00:00 PM,20.329,104711.8,
502,09/20/21 06:15:00 PM,20.234,104711.8,
503,09/20/21 06:30:00 PM,20.138,104711.8,
504,09/20/21 06:45:00 PM,20.043,104711.8,
505,09/20/21 07:00:00 PM,19.948,104711.8,
506,09/20/21 07:15:00 PM,19.758,104711.8,
507,09/20/21 07:30:00 PM,19.662,104711.8,
508,09/20/21 07:45:00 PM,19.567,104711.8,
509,09/20/21 08:00:00 PM,19.472,110223.0,
510,09/20/21 08:15:00 PM,19.377,115734.1,
